concept,direction,estimand,source_id,destination_id,source_role,destination_role,route_class,estimate,ci_low,ci_high,sign_flip_p,bh_q
deception,induction,absolute,layer_10.head_01,layer_09.head_13,null,selected,later_to_earlier,0.023298240608304367,0.01068854163909737,0.03706137625183241,nan,nan
deception,induction,conditional,layer_10.head_01,layer_09.head_13,null,selected,later_to_earlier,0.0004608602776704094,-6.444541952814959e-05,0.0009903773141680416,0.11298870112988701,0.17171897585967
deception,induction,same_condition_mismatch,layer_10.head_01,layer_09.head_13,null,selected,later_to_earlier,0.02283738033063396,0.010331077550549215,0.036354386890153544,nan,nan
deception,rescue,absolute,layer_10.head_01,layer_09.head_13,null,selected,later_to_earlier,-0.001588403624007904,-0.006360959114670142,0.0024008909179250816,nan,nan
deception,rescue,conditional,layer_10.head_01,layer_09.head_13,null,selected,later_to_earlier,-3.372609732246141e-05,-0.0003273506029926743,0.00028118925599263914,0.8382161783821618,0.9007696245300842
deception,rescue,same_condition_mismatch,layer_10.head_01,layer_09.head_13,null,selected,later_to_earlier,-0.0015546775266854424,-0.006279892274239053,0.002419490582214702,nan,nan
deception,induction,absolute,layer_11.head_00,layer_09.head_13,null,selected,later_to_earlier,0.03182300813864491,0.01922154878268746,0.04554450946079934,nan,nan
deception,induction,conditional,layer_11.head_00,layer_09.head_13,null,selected,later_to_earlier,-0.0003134257276305647,-0.001066385606933669,0.0006043885012470341,0.49905009499050096,0.5760578250792155
deception,induction,same_condition_mismatch,layer_11.head_00,layer_09.head_13,null,selected,later_to_earlier,0.032136433866275474,0.018991844060057567,0.04635946757823648,nan,nan
deception,rescue,absolute,layer_11.head_00,layer_09.head_13,null,selected,later_to_earlier,-0.0040555750519714155,-0.008916722996287221,-0.0002890040166181044,nan,nan
deception,rescue,conditional,layer_11.head_00,layer_09.head_13,null,selected,later_to_earlier,-7.850139604267934e-06,-0.00027045913061760676,0.0003282178092617446,0.9699030096990301,0.9801125150642831
deception,rescue,same_condition_mismatch,layer_11.head_00,layer_09.head_13,null,selected,later_to_earlier,-0.004047724912367148,-0.008857857895821062,-0.00019186582412918812,nan,nan
deception,induction,absolute,layer_11.head_01,layer_09.head_13,null,selected,later_to_earlier,0.03200917867408441,0.01925267048039411,0.046143455645449825,nan,nan
deception,induction,conditional,layer_11.head_01,layer_09.head_13,null,selected,later_to_earlier,-0.00012637316761471802,-0.0007412730409550121,0.0004530917680741174,0.686931306869313,0.7465517599183478
deception,induction,same_condition_mismatch,layer_11.head_01,layer_09.head_13,null,selected,later_to_earlier,0.03213555184169913,0.019423167754325434,0.046361184487528954,nan,nan
deception,rescue,absolute,layer_11.head_01,layer_09.head_13,null,selected,later_to_earlier,-0.003822317653273795,-0.00823238992009959,-0.00019403870712581114,nan,nan
deception,rescue,conditional,layer_11.head_01,layer_09.head_13,null,selected,later_to_earlier,-0.0001216542975845937,-0.0006030550014480685,0.0002592492569511519,0.7104289571042895,0.8109953361099533
deception,rescue,same_condition_mismatch,layer_11.head_01,layer_09.head_13,null,selected,later_to_earlier,-0.003700663355689201,-0.00820293171960786,-7.62897926421067e-06,nan,nan
deception,induction,absolute,layer_11.head_02,layer_09.head_13,null,selected,later_to_earlier,0.0300719749397929,0.017916073929265513,0.043319497421275596,nan,nan
deception,induction,conditional,layer_11.head_02,layer_09.head_13,null,selected,later_to_earlier,0.001072268993249626,0.00032366529283315036,0.0019296238735226647,0.017298270172982702,0.035970410179198685
deception,induction,same_condition_mismatch,layer_11.head_02,layer_09.head_13,null,selected,later_to_earlier,0.02899970594654328,0.01708773048912442,0.04194895797797529,nan,nan
deception,rescue,absolute,layer_11.head_02,layer_09.head_13,null,selected,later_to_earlier,-0.0028280931991825375,-0.007971454537505794,0.001279183385065384,nan,nan
deception,rescue,conditional,layer_11.head_02,layer_09.head_13,null,selected,later_to_earlier,0.00013200107822126955,-0.00011485982178503174,0.0003671780775262684,0.3130686931306869,0.462526055086799
deception,rescue,same_condition_mismatch,layer_11.head_02,layer_09.head_13,null,selected,later_to_earlier,-0.0029600942774038073,-0.008260362692583198,0.001259715814609566,nan,nan
deception,induction,absolute,layer_11.head_03,layer_09.head_13,null,selected,later_to_earlier,0.031926419428891,0.019769805065069344,0.04486098299010881,nan,nan
deception,induction,conditional,layer_11.head_03,layer_09.head_13,null,selected,later_to_earlier,-0.00029712045562814123,-0.0008472984304899255,0.0002189482951422925,0.3093690630936906,0.3882278438822784
deception,induction,same_condition_mismatch,layer_11.head_03,layer_09.head_13,null,selected,later_to_earlier,0.03222353988451914,0.020185189459669513,0.045162718181995604,nan,nan
deception,rescue,absolute,layer_11.head_03,layer_09.head_13,null,selected,later_to_earlier,-0.0036822763740567786,-0.008695336711808572,0.00027468782163143544,nan,nan
deception,rescue,conditional,layer_11.head_03,layer_09.head_13,null,selected,later_to_earlier,0.0002473082337952325,-5.611898308874114e-06,0.0005046944930363605,0.0862913708629137,0.17645894984969587
