split_role,concept,mapping_id,mapping_class,direction,estimate,ci_low,ci_high
development,comforting,cross_15129,cross_layer,induction,0.0016069281641943715,-0.0009955874532431295,0.0034837297480189524
development,comforting,cross_15129,cross_layer,rescue,0.00799006721003476,0.0051730015569387425,0.011105387642231995
development,comforting,cross_15130,cross_layer,induction,0.0004429358274380365,-0.0027299754040028814,0.0029217610627779106
development,comforting,cross_15130,cross_layer,rescue,0.006984986405751309,0.004548205222593772,0.009893710178061533
development,comforting,cross_15131,cross_layer,induction,0.007091235593471772,0.0032875907456497754,0.011348712224652118
development,comforting,cross_15131,cross_layer,rescue,0.019381148672080246,0.013978670348334617,0.02522865659682173
development,comforting,cross_15132,cross_layer,induction,0.005005396180401995,0.002705353294273992,0.008151488640393712
development,comforting,cross_15132,cross_layer,rescue,0.011665904757332528,0.008066045989658703,0.015518463074329907
development,german,within_15001,within_layer,induction,0.39566756188229785,0.3117695516021897,0.4858180549594587
development,german,within_15001,within_layer,rescue,0.25235489876599776,0.1883704511921018,0.32196314468202797
development,german,within_15002,within_layer,induction,0.34857397937522977,0.2656737650820255,0.44101592405913814
development,german,within_15002,within_layer,rescue,0.22975531183627373,0.16519456829572707,0.3021600625266901
development,german,within_15003,within_layer,induction,0.3343458443521008,0.255154506772052,0.4223495629153948
development,german,within_15003,within_layer,rescue,0.2207778358258213,0.15683331553658109,0.29391470854406027
development,german,within_15004,within_layer,induction,0.5304555100759015,0.4324766729673899,0.6306719774711381
development,german,within_15004,within_layer,rescue,0.3598927181705345,0.2762547063937426,0.4428592508836225
development,german,within_15005,within_layer,induction,0.14303013524075694,0.11103420117610725,0.179161163803381
development,german,within_15005,within_layer,rescue,0.12435466716860324,0.07171172074637729,0.18431426738768353
development,german,within_15006,within_layer,induction,0.18161277777362209,0.14642191319787712,0.2236234263583947
development,german,within_15006,within_layer,rescue,0.1264327522375331,0.07642863011539941,0.18374778780111387
development,german,within_15007,within_layer,induction,0.02955222215689873,0.021364857563442648,0.038581410237987404
development,german,within_15007,within_layer,rescue,0.054898669662394185,0.03250491434353496,0.08390900700837918
development,german,within_15008,within_layer,induction,0.18345780869304915,0.14748237616005339,0.22659762294596306
development,german,within_15008,within_layer,rescue,0.12393921476884746,0.07440083003682865,0.18073921752299996
development,german,within_15009,within_layer,induction,0.05107443654247468,0.0395672823770727,0.06397008397852004
development,german,within_15009,within_layer,rescue,0.06664997444275594,0.03949461134800354,0.09927076601016636
development,german,within_15010,within_layer,induction,0.04620551645769936,0.03601426057821708,0.05708923785077364
development,german,within_15010,within_layer,rescue,0.06383906998102809,0.03800797820309177,0.09479278496757289
development,german,within_15011,within_layer,induction,0.050546507970097396,0.038937416816989145,0.06359337075074044
development,german,within_15011,within_layer,rescue,0.06877872639240533,0.041333093242718326,0.10190300487745403
development,german,within_15012,within_layer,induction,0.05739173830333689,0.04377161428122231,0.07308607001436634
development,german,within_15012,within_layer,rescue,0.06995408695023295,0.042393857468204156,0.10201431691254809
development,german,within_15013,within_layer,induction,0.02988950665548924,0.022220920824541354,0.03767292573223329
development,german,within_15013,within_layer,rescue,0.05254270822542975,0.030527627384357485,0.08150589050845886
development,german,within_15014,within_layer,induction,0.33194205321411496,0.2537466352526024,0.4182425980850654
development,german,within_15014,within_layer,rescue,0.22128745882837472,0.15736403373736263,0.2936699745932326
development,german,within_15015,within_layer,induction,0.5136040610961742,0.4195258871527969,0.6104975939346832
development,german,within_15015,within_layer,rescue,0.34992620851827844,0.26410343295934613,0.43535497659044675
development,german,within_15016,within_layer,induction,0.1953184699185211,0.15685768753200707,0.241051122359808
development,german,within_15016,within_layer,rescue,0.1341378975326975,0.08274700650493567,0.1917757894836399
development,german,within_15017,within_layer,induction,0.5153846455507679,0.4193999293036931,0.6130518384424852
development,german,within_15017,within_layer,rescue,0.34770559045423977,0.2647812304538168,0.4311259368154677
development,german,within_15018,within_layer,induction,0.03513722047401213,0.026370295929743912,0.04412123368170773
development,german,within_15018,within_layer,rescue,0.05337174626511391,0.03186781766058027,0.08046595856055833
development,german,within_15019,within_layer,induction,0.03999150532016188,0.03155062426350298,0.04917011618788913
development,german,within_15019,within_layer,rescue,0.06280089372249636,0.03680468116537862,0.09521088884452737
development,german,within_15020,within_layer,induction,0.156040738522313,0.12026199157523941,0.1963594431964031
development,german,within_15020,within_layer,rescue,0.13148373896818297,0.07714073235009909,0.19229367712022571
development,german,within_15021,within_layer,induction,0.14318109912416666,0.11074372381198637,0.18014778434563156
development,german,within_15021,within_layer,rescue,0.12215702485939664,0.07022981665125734,0.18109057777233445
development,german,within_15022,within_layer,induction,0.381068112046321,0.3018520409891568,0.4667050426548362
development,german,within_15022,within_layer,rescue,0.24322112043769603,0.17871817041126534,0.31379036855398557
development,german,within_15023,within_layer,induction,0.057150828622532825,0.04381025220506887,0.07278344221317622
development,german,within_15023,within_layer,rescue,0.06766428778772766,0.04077901271031127,0.09915051383383426
development,german,within_15024,within_layer,induction,0.04627651507940408,0.034633398735069404,0.05961666093726251
development,german,within_15024,within_layer,rescue,0.05893906873667906,0.03600481885372483,0.08679605724958465
development,german,within_15025,within_layer,induction,0.04556766085385067,0.03587476106276744,0.05570734493207818
development,german,within_15025,within_layer,rescue,0.061818917025119595,0.03639495022714691,0.09250156749285089
development,german,within_15026,within_layer,induction,0.34619041574427956,0.2641077044216105,0.4371148262572392
development,german,within_15026,within_layer,rescue,0.23016254361586866,0.16541126403502013,0.30243337494504374
development,german,within_15027,within_layer,induction,0.19773053928437737,0.15826807725384898,0.24457255150832594
development,german,within_15027,within_layer,rescue,0.13135691523543574,0.08039052886328062,0.18853639328061297
development,german,within_15028,within_layer,induction,0.0395413586772955,0.02899221300209754,0.051512671417519196
development,german,within_15028,within_layer,rescue,0.06055728118112003,0.03676831397007508,0.09017971196470219
development,german,within_15029,within_layer,induction,0.3824482703521135,0.3021147443304748,0.46913043338621224
development,german,within_15029,within_layer,rescue,0.24176973055902312,0.17858944865017568,0.31144205425337046
development,german,within_15030,within_layer,induction,0.39447969955136514,0.3116666176567999,0.48382783568202603
development,german,within_15030,within_layer,rescue,0.2538946635518337,0.18869187458254413,0.32397663340360483
development,german,within_15031,within_layer,induction,0.03561817283959067,0.026308404780975146,0.0454460724303517
development,german,within_15031,within_layer,rescue,0.05571393621904868,0.03363595354852521,0.08292146152547351
development,german,within_15032,within_layer,induction,0.04011233173029088,0.032072338449110144,0.048211618886620115
development,german,within_15032,within_layer,rescue,0.06066415320374137,0.03509270014061515,0.09265905513199643
development,german,cross_15101,cross_layer,induction,-0.0017131668721374273,-0.00840204836139591,0.004678097895820231
development,german,cross_15101,cross_layer,rescue,0.011477864476003052,0.004172103676889645,0.021314958773283526
development,german,cross_15102,cross_layer,induction,0.009872187109124306,-0.0002710150308526708,0.018879325802936688
development,german,cross_15102,cross_layer,rescue,0.006796903405674562,0.0015031157596031677,0.010986656901261448
development,german,cross_15103,cross_layer,induction,0.021486324782491004,0.010784617815904734,0.03548474328312011
development,german,cross_15103,cross_layer,rescue,0.03259472369813055,0.017478148993522336,0.05347900717642427
development,german,cross_15104,cross_layer,induction,0.009468774720676323,0.0023072939305202205,0.016739148191380806
development,german,cross_15104,cross_layer,rescue,0.010126632936463074,0.004762506025037743,0.015723352817527694
development,german,cross_15105,cross_layer,induction,0.054540902697647005,0.03406010687738174,0.07954022589372708
development,german,cross_15105,cross_layer,rescue,0.0330297395860567,0.01902974520527937,0.05005190776924688
development,german,cross_15106,cross_layer,induction,-0.026155700402345317,-0.04434634759592274,-0.011687713492153019
development,german,cross_15106,cross_layer,rescue,0.0078094286838503385,0.0024259285771712808,0.015274632593790699
development,german,cross_15107,cross_layer,induction,0.027572933589847894,0.017197874564529772,0.03856824960002367
development,german,cross_15107,cross_layer,rescue,0.03244914712570157,0.019265838166994387,0.05001279473705403
development,german,cross_15108,cross_layer,induction,0.004968607345864148,-0.004201915731618105,0.013926820894111874
development,german,cross_15108,cross_layer,rescue,0.03473039721408918,0.02008065421844412,0.05400742699332839
development,german,cross_15109,cross_layer,induction,0.0015362766390192408,-0.0068571845492810795,0.008598546578856591
development,german,cross_15109,cross_layer,rescue,0.008891566128182284,0.005593751054711668,0.012403671724975553
development,german,cross_15110,cross_layer,induction,0.028428698996440193,0.018972324445117095,0.04005432217318882
development,german,cross_15110,cross_layer,rescue,0.02236279291471717,0.01490611092549915,0.030632905377951748
development,german,cross_15111,cross_layer,induction,0.03341298140008831,0.024253749646304532,0.043356218787315916
development,german,cross_15111,cross_layer,rescue,0.032713289365705674,0.01758503679723172,0.05263234598959369
development,german,cross_15112,cross_layer,induction,0.04181490742501712,0.027089923459370554,0.059702472650982136
development,german,cross_15112,cross_layer,rescue,0.025281519026154397,0.015620949424260872,0.035836355651709145
development,german,cross_15113,cross_layer,induction,-0.015389643267109392,-0.026338237616461285,-0.006274028894598898
development,german,cross_15113,cross_layer,rescue,0.023985228274308445,0.013322080805312778,0.03722751991582195
development,german,cross_15114,cross_layer,induction,0.016134081774886837,0.010509615007302587,0.022732427225873514
development,german,cross_15114,cross_layer,rescue,0.02233748170733284,0.013602454108133544,0.03279278514711018
development,german,cross_15115,cross_layer,induction,-0.021736892395810618,-0.033378472683870175,-0.012012729315925627
development,german,cross_15115,cross_layer,rescue,0.015956108336803953,0.009559782202289592,0.023614262408461845
development,german,cross_15116,cross_layer,induction,0.01205850050218857,0.005279179500302083,0.020149569961041888
development,german,cross_15116,cross_layer,rescue,0.034022389281794706,0.020252538069996,0.04972049513088864
development,german,cross_15117,cross_layer,induction,-0.0032700757123522908,-0.012330002300091599,0.005042328023162087
development,german,cross_15117,cross_layer,rescue,0.007523443558125404,0.0022504603163289705,0.01402174224910314
development,german,cross_15118,cross_layer,induction,-0.0187523636980511,-0.031033996078849657,-0.0086215099150994
development,german,cross_15118,cross_layer,rescue,-0.005259374519067746,-0.011483050508151965,-0.00014516833508977138
development,german,cross_15119,cross_layer,induction,0.01911426109057105,0.010924112044931725,0.02796039321050546
development,german,cross_15119,cross_layer,rescue,0.02464437969316382,0.013930822877659312,0.03866365570614042
development,german,cross_15120,cross_layer,induction,0.03264575616277596,0.019303638908032914,0.04757122475714514
development,german,cross_15120,cross_layer,rescue,0.02560142057839519,0.014647424675346068,0.04086633880901893
development,german,cross_15121,cross_layer,induction,-0.045294358357934786,-0.07126246308692036,-0.02413913270807644
development,german,cross_15121,cross_layer,rescue,0.010773585292724914,0.004050841131130381,0.019964031694237543
development,german,cross_15122,cross_layer,induction,0.02606000535553223,0.015366792592820094,0.037936318762978365
development,german,cross_15122,cross_layer,rescue,0.03114373941373809,0.01668971445984811,0.04870384186179396
development,german,cross_15123,cross_layer,induction,0.023102857602148752,0.014762971972641186,0.03248254167513775
development,german,cross_15123,cross_layer,rescue,0.01994137543780855,0.01391213328026482,0.02635642200019818
development,german,cross_15124,cross_layer,induction,0.029797763497555165,0.02055675180700368,0.039555129316389014
development,german,cross_15124,cross_layer,rescue,0.043094177844041716,0.024607055535953805,0.06706588093808798
development,german,cross_15125,cross_layer,induction,0.01914704851849368,0.009707340343371892,0.030137316915978873
development,german,cross_15125,cross_layer,rescue,0.04228219987749734,0.024945690520797523,0.06384386531323732
development,german,cross_15126,cross_layer,induction,-0.024448081152643013,-0.039791291744096874,-0.012015847471197907
development,german,cross_15126,cross_layer,rescue,0.004294467796155841,0.0008292602101573208,0.007953895139594956
development,german,cross_15127,cross_layer,induction,-0.0005681041890569615,-0.00808128965948064,0.006523179102301685
development,german,cross_15127,cross_layer,rescue,0.02232882110828985,0.009483499568391333,0.03788730304766359
development,german,cross_15128,cross_layer,induction,0.0045328424677010684,-0.0019692067582230905,0.011667716147278406
development,german,cross_15128,cross_layer,rescue,0.01269581337840434,0.005894561948410835,0.022299208886097224
development,german,cross_15129,cross_layer,induction,-0.022808871058098604,-0.039019632131524394,-0.010086732086769759
development,german,cross_15129,cross_layer,rescue,0.00507622165282497,0.0022008974140703373,0.007862905053848424
development,german,cross_15130,cross_layer,induction,0.015209106465973106,0.007973779956070952,0.023156013625364496
development,german,cross_15130,cross_layer,rescue,0.0033787010346167097,-0.0032383410649420804,0.00897134728420162
development,german,cross_15131,cross_layer,induction,0.006099043431475484,-0.0018667247886516639,0.014238800003961263
development,german,cross_15131,cross_layer,rescue,0.02803132853157937,0.016951463881349552,0.04206292077219011
development,german,cross_15132,cross_layer,induction,-0.016603152550359,-0.032669298214732696,-0.0033349603681171853
development,german,cross_15132,cross_layer,rescue,-0.0007057726406466785,-0.006638710417323257,0.003028357519208277
validation,all-caps,within_15001,within_layer,induction,0.02558881878094482,0.013339145437587218,0.04150795822047806
validation,all-caps,within_15001,within_layer,rescue,0.09126720182268802,0.07745462213989908,0.10529794897436434
validation,all-caps,within_15002,within_layer,induction,0.012636121472693884,-0.0033921242909764524,0.028637957992894533
validation,all-caps,within_15002,within_layer,rescue,0.06785130339996917,0.03945815082429136,0.09142586356812664
validation,all-caps,within_15003,within_layer,induction,0.018278491760468113,0.004939605752003664,0.03360735630237232
validation,all-caps,within_15003,within_layer,rescue,0.10713078939250344,0.07689436555191208,0.13408562612873115
validation,all-caps,within_15004,within_layer,induction,0.015507977807377286,6.103284182845609e-05,0.030398911588705807
validation,all-caps,within_15004,within_layer,rescue,0.11162963796519602,0.07080330701371662,0.14827239910031947
validation,all-caps,within_15005,within_layer,induction,0.0011056767859733063,-0.016925043142367417,0.01648275154667453
validation,all-caps,within_15005,within_layer,rescue,0.07613961008848039,0.029764303758923104,0.11225882130475404
validation,all-caps,within_15006,within_layer,induction,0.010345846620012313,-0.0005283089244401665,0.0203452393478169
validation,all-caps,within_15006,within_layer,rescue,0.09282876396897606,0.06237534272263986,0.1196184777545684
validation,all-caps,within_15007,within_layer,induction,0.005665371387545383,-0.006374001005329192,0.01704173899685799
validation,all-caps,within_15007,within_layer,rescue,0.06006398113014963,0.03460436222389492,0.08109454204041741
validation,all-caps,within_15008,within_layer,induction,0.022984246659866526,0.01448765303499708,0.032606291431454465
validation,all-caps,within_15008,within_layer,rescue,0.13769135886029385,0.10790286304193221,0.16526968651063748
validation,all-caps,within_15009,within_layer,induction,0.010628007805749663,0.0009053380018994201,0.021950240121138935
validation,all-caps,within_15009,within_layer,rescue,0.08156988098784794,0.05788592285557949,0.1010889569994301
validation,all-caps,within_15010,within_layer,induction,0.012240744499033965,0.0010237081599183367,0.027411007524312317
validation,all-caps,within_15010,within_layer,rescue,0.07444702825904885,0.048354949406836066,0.09692578820895759
validation,all-caps,within_15011,within_layer,induction,-0.0010606025846926583,-0.01920605879312462,0.013781281330948672
validation,all-caps,within_15011,within_layer,rescue,0.042726999534602655,0.01745674021191993,0.0640437044318605
validation,all-caps,within_15012,within_layer,induction,0.005609774348833407,-0.010264985281177714,0.021675656793112247
validation,all-caps,within_15012,within_layer,rescue,0.04334280923820198,0.019735010582499084,0.06350342496120663
validation,all-caps,within_15013,within_layer,induction,0.017123287210128065,0.009417430993974458,0.02679867432760808
validation,all-caps,within_15013,within_layer,rescue,0.10353423270105339,0.08126702264480193,0.12278378289682355
validation,all-caps,within_15014,within_layer,induction,0.031036959861123405,0.0174511767077918,0.04878679499998287
validation,all-caps,within_15014,within_layer,rescue,0.15262498238641692,0.12488464473116749,0.1783109645375583
validation,all-caps,within_15015,within_layer,induction,0.03661680212316888,0.0230690135934379,0.053791895688650546
validation,all-caps,within_15015,within_layer,rescue,0.19204425640281256,0.15061945731181145,0.23120738319788767
validation,all-caps,within_15016,within_layer,induction,0.0017529970019752588,-0.015355364711859264,0.014937973912208339
validation,all-caps,within_15016,within_layer,rescue,0.06728760452732652,0.04091089361258196,0.0892009791503334
validation,all-caps,within_15017,within_layer,induction,0.023227970489033852,0.011428713834909553,0.037250677720217694
validation,all-caps,within_15017,within_layer,rescue,0.1396109232645384,0.09751610288558638,0.17884182652988695
validation,all-caps,within_15018,within_layer,induction,0.024334256273866373,0.013939343755589436,0.03658037796422233
validation,all-caps,within_15018,within_layer,rescue,0.09816430240294068,0.07738558174976705,0.11625467620707959
validation,all-caps,within_15019,within_layer,induction,0.0057804431719912725,-0.006240271922581236,0.01731518067870877
validation,all-caps,within_15019,within_layer,rescue,0.07544714524275829,0.04789044309795849,0.09891021991805816
validation,all-caps,within_15020,within_layer,induction,-0.004657432704201952,-0.027588002715453225,0.012862606706352002
validation,all-caps,within_15020,within_layer,rescue,0.044284781330829255,0.0007453931677712073,0.0762931637053935
validation,all-caps,within_15021,within_layer,induction,0.014566991712903023,0.004010090934744799,0.02476269651611689
validation,all-caps,within_15021,within_layer,rescue,0.11654653525479378,0.0727360778451124,0.15089186669044208
validation,all-caps,within_15022,within_layer,induction,0.04737444382894361,0.027620653622815364,0.07140486752440738
validation,all-caps,within_15022,within_layer,rescue,0.171830844766864,0.15392194058859388,0.19119213637791446
validation,all-caps,within_15023,within_layer,induction,0.018359327037617744,0.008947116391898362,0.030619759195158122
validation,all-caps,within_15023,within_layer,rescue,0.077828568996127,0.05606583618478655,0.09605373959061847
validation,all-caps,within_15024,within_layer,induction,0.017705137977339754,0.008239290750715078,0.02973249133196056
validation,all-caps,within_15024,within_layer,rescue,0.06623954649056381,0.04620920485620742,0.08351434211413215
validation,all-caps,within_15025,within_layer,induction,0.02480790410090821,0.014044997186638942,0.03794538323555226
validation,all-caps,within_15025,within_layer,rescue,0.1114880291590311,0.08883928824318757,0.13122912549497442
validation,all-caps,within_15026,within_layer,induction,0.024943023133515596,0.010725637313982185,0.041661019906673084
validation,all-caps,within_15026,within_layer,rescue,0.10978033007220313,0.08224817197328203,0.13376548401849928
validation,all-caps,within_15027,within_layer,induction,0.014801688273266073,0.005488189680833061,0.02548478361001949
validation,all-caps,within_15027,within_layer,rescue,0.10900219110125274,0.08156268004791058,0.13270402951007038
validation,all-caps,within_15028,within_layer,induction,-0.0016828999904248394,-0.020154811798002496,0.012937757369104989
validation,all-caps,within_15028,within_layer,rescue,0.02953934466647758,0.005974988100174412,0.049005045312454365
validation,all-caps,within_15029,within_layer,induction,0.03416147200824261,0.02046140486461927,0.052172707743913894
validation,all-caps,within_15029,within_layer,rescue,0.12051550096292767,0.10325056095379048,0.13858123330603847
validation,all-caps,within_15030,within_layer,induction,0.03877705779083282,0.022417571021907827,0.05785094858776341
validation,all-caps,within_15030,within_layer,rescue,0.13854583190253988,0.12390660680056502,0.15533326254746713
validation,all-caps,within_15031,within_layer,induction,0.012358500849879658,0.0016279958432402913,0.02673378984399687
validation,all-caps,within_15031,within_layer,rescue,0.058844361486187144,0.03552777433843826,0.07863975717515652
validation,all-caps,within_15032,within_layer,induction,0.01749904364911288,0.009752103087594916,0.027602731817098297
validation,all-caps,within_15032,within_layer,rescue,0.11677190004692295,0.09219855821484235,0.13814961874856255
validation,all-caps,cross_15101,cross_layer,induction,-0.03703726404983931,-0.06725419864063835,-0.014872144414884228
validation,all-caps,cross_15101,cross_layer,rescue,-0.13725762117277748,-0.15684350403521674,-0.11859581818050172
validation,all-caps,cross_15102,cross_layer,induction,-0.0022901919956939223,-0.018251603359255787,0.009317271725468862
validation,all-caps,cross_15102,cross_layer,rescue,-0.043828191686119504,-0.06391331305314794,-0.02484012513534353
validation,all-caps,cross_15103,cross_layer,induction,0.005323901170049415,-0.003644303237212441,0.014332265771135588
validation,all-caps,cross_15103,cross_layer,rescue,-0.024939874567984962,-0.040217073159251625,-0.00969415466948539
validation,all-caps,cross_15104,cross_layer,induction,-0.015763773899644964,-0.042473562976247874,0.0024204186240805977
validation,all-caps,cross_15104,cross_layer,rescue,-0.09463091587887365,-0.11093942299965999,-0.07802854765453361
validation,all-caps,cross_15105,cross_layer,induction,0.006817249229831354,-0.0035971676300209695,0.017411905098896164
validation,all-caps,cross_15105,cross_layer,rescue,-0.004746611680007764,-0.019089473359674283,0.009802795154410517
validation,all-caps,cross_15106,cross_layer,induction,0.008315373994951213,0.0030368336338032534,0.0144373202349888
validation,all-caps,cross_15106,cross_layer,rescue,0.037065717139397714,0.02101288172983884,0.05134604198252112
validation,all-caps,cross_15107,cross_layer,induction,0.017273303929114605,0.00800560545622541,0.02892497008575587
validation,all-caps,cross_15107,cross_layer,rescue,-0.015307229826278414,-0.03692181480970761,0.008578984423522769
validation,all-caps,cross_15108,cross_layer,induction,4.0450781369875616e-05,-0.020243901731133267,0.017616069861312464
validation,all-caps,cross_15108,cross_layer,rescue,-0.05746661963842143,-0.07556247579651143,-0.037760687104413784
validation,all-caps,cross_15109,cross_layer,induction,0.0018820384745386431,-0.013255950329301885,0.014198685659337393
validation,all-caps,cross_15109,cross_layer,rescue,0.06004676137669163,0.038681291948390456,0.0807343163050303
validation,all-caps,cross_15110,cross_layer,induction,-0.011870796334883294,-0.026856455918573975,0.0003283880918798302
validation,all-caps,cross_15110,cross_layer,rescue,-0.06939291565505622,-0.08265277642403443,-0.05767877564897068
validation,all-caps,cross_15111,cross_layer,induction,0.02174758540496948,0.007147897027348753,0.041562893175095095
validation,all-caps,cross_15111,cross_layer,rescue,0.03981101563972249,0.022059791726705347,0.06225297801451176
validation,all-caps,cross_15112,cross_layer,induction,-0.02684002143717413,-0.055758849149632334,-0.008997655691025173
validation,all-caps,cross_15112,cross_layer,rescue,-0.18573083151492453,-0.21653989602909116,-0.1579883450906196
validation,all-caps,cross_15113,cross_layer,induction,-0.009731288056926479,-0.038379703260185236,0.005361294942334126
validation,all-caps,cross_15113,cross_layer,rescue,-0.03402455912185264,-0.04890858930217749,-0.02014070627890023
validation,all-caps,cross_15114,cross_layer,induction,-0.02199800822158817,-0.0387230830766423,-0.008476107087842775
validation,all-caps,cross_15114,cross_layer,rescue,-0.14789022546991692,-0.170489937518515,-0.12716168754727145
validation,all-caps,cross_15115,cross_layer,induction,0.012175718335127619,-0.0016477194553301867,0.023597888451074255
validation,all-caps,cross_15115,cross_layer,rescue,0.051536828817618875,0.03583667202156482,0.06925040984244761
validation,all-caps,cross_15116,cross_layer,induction,0.016483726551019373,0.0007901314080227583,0.031175898875394688
validation,all-caps,cross_15116,cross_layer,rescue,0.09333368409458104,0.07343399898692568,0.11086153094830715
validation,all-caps,cross_15117,cross_layer,induction,0.0031293675665953974,-0.00297142649606113,0.008964964117233404
validation,all-caps,cross_15117,cross_layer,rescue,-0.049030496083945725,-0.06364032277496713,-0.03440074112873934
validation,all-caps,cross_15118,cross_layer,induction,-0.008951131518326853,-0.028961157774468924,0.005139668980088478
validation,all-caps,cross_15118,cross_layer,rescue,-0.09341040759371863,-0.11588915486785467,-0.07394106285836681
validation,all-caps,cross_15119,cross_layer,induction,-0.012665005418588064,-0.022575776950750037,-0.00457196728349197
validation,all-caps,cross_15119,cross_layer,rescue,-0.03308628452229917,-0.0448592193359265,-0.02133061729356194
validation,all-caps,cross_15120,cross_layer,induction,-0.024585648517240544,-0.05450619277812606,-0.004606812525696575
validation,all-caps,cross_15120,cross_layer,rescue,-0.11605907516791097,-0.13592386087247232,-0.09807830990318368
validation,all-caps,cross_15121,cross_layer,induction,-0.005089150752644394,-0.02507081586876882,0.008448999914667698
validation,all-caps,cross_15121,cross_layer,rescue,-0.06791200442912028,-0.088893329586651,-0.05077687863814606
validation,all-caps,cross_15122,cross_layer,induction,-0.013380392649943054,-0.032204288830870294,-0.002440605981483373
validation,all-caps,cross_15122,cross_layer,rescue,-0.13476544869829343,-0.15650184640367287,-0.11252553851135642
validation,all-caps,cross_15123,cross_layer,induction,0.03671336365657415,0.021312051694657348,0.05773480738802153
validation,all-caps,cross_15123,cross_layer,rescue,0.066378503873124,0.04966412084248772,0.08391899189278625
validation,all-caps,cross_15124,cross_layer,induction,-0.026140310747882187,-0.05261563188596159,-0.008007298960940181
validation,all-caps,cross_15124,cross_layer,rescue,-0.1566814305735345,-0.18029335947636688,-0.13676493543946958
validation,all-caps,cross_15125,cross_layer,induction,-0.009809223339508424,-0.025262905941050424,-0.000376265472622116
validation,all-caps,cross_15125,cross_layer,rescue,-0.12506527551165356,-0.14971942576295413,-0.10212402237201827
validation,all-caps,cross_15126,cross_layer,induction,0.0038565453472927335,-0.011476991100696233,0.0166479533716289
validation,all-caps,cross_15126,cross_layer,rescue,0.02757867698208544,0.01181277053389918,0.041486129022755405
validation,all-caps,cross_15127,cross_layer,induction,0.0012753098967855684,-0.014884057950001178,0.012806959446956223
validation,all-caps,cross_15127,cross_layer,rescue,0.01570299622778028,0.0038535289346394806,0.027863898752088466
validation,all-caps,cross_15128,cross_layer,induction,-0.004074774081360694,-0.014862722582311168,0.0049588861644042
validation,all-caps,cross_15128,cross_layer,rescue,-0.0195786483964247,-0.04018647638294743,-0.0012639830282014225
validation,all-caps,cross_15129,cross_layer,induction,-0.04033691929744939,-0.07870196458594589,-0.01237192045010974
validation,all-caps,cross_15129,cross_layer,rescue,-0.17860395815079982,-0.20996355797830116,-0.15485825271219533
validation,all-caps,cross_15130,cross_layer,induction,0.004601346809262852,-0.0018752902146529228,0.011931487677490053
validation,all-caps,cross_15130,cross_layer,rescue,-0.017301235019650828,-0.03615602526081502,0.0019037381310930013
validation,all-caps,cross_15131,cross_layer,induction,0.017463108573569832,0.0039380028050334534,0.0362489371326308
validation,all-caps,cross_15131,cross_layer,rescue,-0.0035535394148877744,-0.024140377892841975,0.02152081883057513
validation,all-caps,cross_15132,cross_layer,induction,-0.02347942487514876,-0.05214152582016124,-0.005588777326365047
validation,all-caps,cross_15132,cross_layer,rescue,-0.0627817897533974,-0.07821816751466869,-0.04782028164831622
validation,chemistry-based,within_15001,within_layer,induction,0.06247033671203943,0.049710134904462494,0.07582760111905044
validation,chemistry-based,within_15001,within_layer,rescue,0.21330470953758462,0.194407595933865,0.231444488980901
validation,chemistry-based,within_15002,within_layer,induction,0.09007421017613093,0.07801053328585228,0.10531052657243875
validation,chemistry-based,within_15002,within_layer,rescue,0.2670371426714588,0.24605058155858253,0.2892012143281557
validation,chemistry-based,within_15003,within_layer,induction,0.1016003009163308,0.08681670585702347,0.1194374114802757
validation,chemistry-based,within_15003,within_layer,rescue,0.2794521385908503,0.26041672097494223,0.2995319567249317
validation,chemistry-based,within_15004,within_layer,induction,0.16428287823570964,0.14400214558658145,0.18931039161796603
validation,chemistry-based,within_15004,within_layer,rescue,0.39596820110047576,0.37176877983657924,0.42079556521200995
validation,chemistry-based,within_15005,within_layer,induction,0.1228595518612048,0.1078560613702336,0.13935766824254872
validation,chemistry-based,within_15005,within_layer,rescue,0.3456145045976353,0.32503591450640495,0.36665219736646576
validation,chemistry-based,within_15006,within_layer,induction,0.11603245362236253,0.100056319969447,0.1335272264305171
validation,chemistry-based,within_15006,within_layer,rescue,0.2847082943982547,0.2669147098090075,0.30269007890395916
validation,chemistry-based,within_15007,within_layer,induction,0.05059490899322809,0.04115201968752373,0.06183812005034568
validation,chemistry-based,within_15007,within_layer,rescue,0.19281701890719943,0.17321229556100826,0.21505840199893794
validation,chemistry-based,within_15008,within_layer,induction,0.18850854782668686,0.16495617113113017,0.21422842965594363
validation,chemistry-based,within_15008,within_layer,rescue,0.415762691931731,0.39516766472856546,0.4371304466801173
validation,chemistry-based,within_15009,within_layer,induction,0.09238516745181113,0.07872814132559441,0.10933342028695482
validation,chemistry-based,within_15009,within_layer,rescue,0.33531169369229435,0.30986379227095273,0.3646242944217445
validation,chemistry-based,within_15010,within_layer,induction,0.05710973780182281,0.046650937859404024,0.06973279706987767
validation,chemistry-based,within_15010,within_layer,rescue,0.2145829423652462,0.1924877698009651,0.24090277929324705
validation,chemistry-based,within_15011,within_layer,induction,0.04943891451041837,0.04155707594681937,0.05896831873769353
validation,chemistry-based,within_15011,within_layer,rescue,0.19766732875180595,0.17292236306531578,0.2263130119287864
validation,chemistry-based,within_15012,within_layer,induction,0.048654683577686535,0.04123044759675853,0.05735152343535679
