scope,split_role,mapping_id,mapping_class,size,direction,additive_pair_prediction,estimate,ci_low,ci_high
development_macro,development,cross_15122,cross_layer,12,rescue,0.09385078412750204,0.08331295268697528,0.07691108280853541,0.09008733889238
development_macro,development,cross_15122,cross_layer,12,induction,0.03476720733008149,0.026656766129472237,0.02145491203975382,0.03261094390683146
validation_macro,validation,within_15015,within_layer,1,rescue,nan,-0.0007739391575118927,-0.0014757013457289316,-0.00011647302072790104
validation_macro,validation,within_15015,within_layer,1,induction,nan,0.0014489145290861173,0.0004173573464123053,0.002572957755072812
validation_macro,validation,within_15015,within_layer,2,rescue,nan,0.0013370668713420938,0.00023836860434128066,0.0023617136252381383
validation_macro,validation,within_15015,within_layer,2,induction,nan,0.007607719304818893,0.005699524048145905,0.009850171639182226
validation_macro,validation,within_15015,within_layer,4,rescue,nan,0.0059837093656456555,0.004352547197765545,0.007620647502713331
validation_macro,validation,within_15015,within_layer,4,induction,nan,0.0017129326713867274,-0.00052667383613797,0.003817652565445429
validation_macro,validation,within_15015,within_layer,8,rescue,nan,0.24287131880495255,0.22998789925763288,0.25618041509624134
validation_macro,validation,within_15015,within_layer,8,induction,nan,0.23922886418235176,0.2252082814502079,0.2547242294030717
validation_macro,validation,within_15015,within_layer,12,rescue,nan,0.30666803587090186,0.2930860882405971,0.3204417147962742
validation_macro,validation,within_15015,within_layer,12,induction,nan,0.29043528677177183,0.27494199464797386,0.3079876913554773
validation_macro,validation,within_15004,within_layer,1,rescue,nan,0.003628876287061859,0.002304191396127759,0.004939055770573675
validation_macro,validation,within_15004,within_layer,1,induction,nan,0.0042295719128655025,0.002340493372025511,0.005971200229838478
validation_macro,validation,within_15004,within_layer,2,rescue,nan,0.0025324360377279387,0.001101038689347751,0.00396608770495831
validation_macro,validation,within_15004,within_layer,2,induction,nan,0.0027159368920307452,-8.684839765073126e-05,0.005080795365366405
validation_macro,validation,within_15004,within_layer,4,rescue,nan,0.003402282904947996,0.0015032144233487952,0.00529389192739027
validation_macro,validation,within_15004,within_layer,4,induction,nan,-0.0033932907712350665,-0.007573454558976332,-0.00025107834082676043
validation_macro,validation,within_15004,within_layer,8,rescue,nan,0.2400935216818551,0.22737647119334328,0.2532368068371019
validation_macro,validation,within_15004,within_layer,8,induction,nan,0.2316241424816657,0.21753593046643932,0.2470762795102339
validation_macro,validation,within_15004,within_layer,12,rescue,nan,0.28162741030293453,0.2683065457487062,0.2949309136932861
validation_macro,validation,within_15004,within_layer,12,induction,nan,0.2619044660191682,0.24582513987336785,0.28003194638959017
validation_macro,validation,cross_15130,cross_layer,1,rescue,nan,0.0036865265318554662,0.0023005161723388514,0.005032567313839617
validation_macro,validation,cross_15130,cross_layer,1,induction,nan,-0.00943593998455299,-0.013411343591378503,-0.00637422099812747
validation_macro,validation,cross_15130,cross_layer,2,rescue,nan,0.00370914873884038,0.001953517381018271,0.005491553798867912
validation_macro,validation,cross_15130,cross_layer,2,induction,nan,-0.007967396248789468,-0.012116888428814157,-0.004603974919315455
validation_macro,validation,cross_15130,cross_layer,4,rescue,nan,0.014553142362527357,0.012170925100110579,0.016995703836830734
validation_macro,validation,cross_15130,cross_layer,4,induction,nan,0.004331255340714458,0.0003808792762455595,0.007863759279388823
validation_macro,validation,cross_15130,cross_layer,8,rescue,nan,0.019191144640027934,0.015573140181710927,0.02294501443845745
validation_macro,validation,cross_15130,cross_layer,8,induction,nan,0.018096974881526746,0.013572960400987285,0.0222323238926541
validation_macro,validation,cross_15130,cross_layer,12,rescue,nan,0.026955617440390184,0.022686843332967166,0.031235819178796233
validation_macro,validation,cross_15130,cross_layer,12,induction,nan,0.015123458698031366,0.010289203352853079,0.01948679710749844
validation_macro,validation,cross_15122,cross_layer,1,rescue,nan,-0.0012125643486632968,-0.0022759360670825436,-0.00016541653763961153
validation_macro,validation,cross_15122,cross_layer,1,induction,nan,-0.002134144009273679,-0.003872912487911306,-0.0006226241813334058
validation_macro,validation,cross_15122,cross_layer,2,rescue,nan,0.0028962991051675953,0.0013741204289455695,0.004419202066135176
validation_macro,validation,cross_15122,cross_layer,2,induction,nan,0.0004682910205742057,-0.0018574971896225788,0.0025422885127950354
validation_macro,validation,cross_15122,cross_layer,4,rescue,nan,0.013657863551407181,0.01106950615966904,0.016342766802294097
validation_macro,validation,cross_15122,cross_layer,4,induction,nan,0.00827857194698363,0.004698651078841672,0.011299771464726134
validation_macro,validation,cross_15122,cross_layer,8,rescue,nan,0.019556949996379042,0.015352090895563466,0.023916730330584435
validation_macro,validation,cross_15122,cross_layer,8,induction,nan,0.026537909439813084,0.021521617306890256,0.03149008999823243
validation_macro,validation,cross_15122,cross_layer,12,rescue,nan,0.012373588973792395,0.007026191552910461,0.017722966764076743
validation_macro,validation,cross_15122,cross_layer,12,induction,nan,0.022408992129568067,0.01670263525486428,0.02738712996949548
