concept,label,probe_role,source_condition,token_control,mapping_id,normalized_effect,ci_low,ci_high,source_destination_rms_ratio,delta_destination_natural_rms_ratio,patched_destination_rms_ratio
harmful,0,other_safety,irrelevant_concept,aligned,cross_15130,0.11159065158242758,0.0720562215976169,0.15418505400086474,1.4932603612542152,1.8160016164183617,1.6388027667999268
harmful,0,target,irrelevant_concept,aligned,cross_15130,-0.11827470590245631,-0.14754052926696754,-0.08917754592409556,1.4932603612542152,1.8160016164183617,1.6388027667999268
harmful,0,other_safety,irrelevant_concept,aligned,day14_seed_211_heads,-0.0480182022344056,-0.08267506132403055,-0.02017694596152861,1.5306976288557053,1.8365920707583427,1.6741293743252754
harmful,0,target,irrelevant_concept,aligned,day14_seed_211_heads,-0.016186810286811674,-0.042032586512644306,0.008206746907809407,1.5306976288557053,1.8365920707583427,1.6741293743252754
harmful,0,other_safety,irrelevant_concept,aligned,day14_seed_223_heads,-0.030503062992497547,-0.06675737219955491,0.003417936927372347,1.4891870394349098,1.6222091242671013,1.6702043414115906
harmful,0,target,irrelevant_concept,aligned,day14_seed_223_heads,0.025925796527250643,0.0004907650179107726,0.05360484975345262,1.4891870394349098,1.6222091242671013,1.6702043414115906
harmful,0,other_safety,irrelevant_concept,aligned,within_15004,-0.09969583712027325,-0.16605629685658851,-0.039337481812067754,1.4158153012394905,1.2613433301448822,1.4833172857761383
harmful,0,target,irrelevant_concept,aligned,within_15004,-0.04481903841217339,-0.08415794291256701,-0.007664579807205246,1.4158153012394905,1.2613433301448822,1.4833172857761383
harmful,0,other_safety,irrelevant_concept,aligned,within_15015,0.020833701191804513,-0.02998078490680098,0.06996931960095339,1.4249163717031479,1.2703756019473076,1.5006475299596786
harmful,0,target,irrelevant_concept,aligned,within_15015,-0.0018211703598434489,-0.03948016029711748,0.03868451204826092,1.4249163717031479,1.2703756019473076,1.5006475299596786
harmful,0,other_safety,irrelevant_concept,reverse_valid_response_tokens,cross_15122,0.0322216621628889,0.0017950884471456912,0.06310618042062861,1.4951545372605324,1.862941063940525,1.6559488028287888
harmful,0,target,irrelevant_concept,reverse_valid_response_tokens,cross_15122,-0.020369705490103064,-0.03398433172466237,-0.007496541062984996,1.4951545372605324,1.862941063940525,1.6559488028287888
harmful,0,other_safety,irrelevant_concept,reverse_valid_response_tokens,cross_15130,0.1174471666631692,0.0754128279204536,0.16222613197051988,1.4932603612542152,1.8160016164183617,1.6388027667999268
harmful,0,target,irrelevant_concept,reverse_valid_response_tokens,cross_15130,-0.11509742828355836,-0.14332675827238267,-0.08629101033864552,1.4932603612542152,1.8160016164183617,1.6388027667999268
harmful,0,other_safety,irrelevant_concept,reverse_valid_response_tokens,day14_seed_211_heads,-0.047971511709419254,-0.08287090794862637,-0.01949787239607592,1.5306976288557053,1.8365920707583427,1.6741293743252754
harmful,0,target,irrelevant_concept,reverse_valid_response_tokens,day14_seed_211_heads,-0.0199741809497795,-0.044215545703246824,0.0016993989190632547,1.5306976288557053,1.8365920707583427,1.6741293743252754
harmful,0,other_safety,irrelevant_concept,reverse_valid_response_tokens,day14_seed_223_heads,-0.022593370849512545,-0.05759468989454025,0.010238401612783606,1.4891870394349098,1.6222091242671013,1.6702043414115906
harmful,0,target,irrelevant_concept,reverse_valid_response_tokens,day14_seed_223_heads,0.027757890083883123,0.002980463322504506,0.054716655196254224,1.4891870394349098,1.6222091242671013,1.6702043414115906
harmful,0,other_safety,irrelevant_concept,reverse_valid_response_tokens,within_15004,-0.11842087283291043,-0.19292346597433488,-0.05629614068234954,1.4158153012394905,1.2613433301448822,1.4833172857761383
harmful,0,target,irrelevant_concept,reverse_valid_response_tokens,within_15004,-0.05419706374827503,-0.09488492092638368,-0.016282900959402994,1.4158153012394905,1.2613433301448822,1.4833172857761383
harmful,0,other_safety,irrelevant_concept,reverse_valid_response_tokens,within_15015,0.0077793788357742736,-0.04560758522403646,0.05753388122755247,1.4249163717031479,1.2703756019473076,1.5006475299596786
harmful,0,target,irrelevant_concept,reverse_valid_response_tokens,within_15015,-0.007308135309832708,-0.04512016292876669,0.03291165316051599,1.4249163717031479,1.2703756019473076,1.5006475299596786
harmful,0,other_safety,malformed_trigger,aligned,cross_15122,0.004628300923799041,-0.00670703402834974,0.01804958027765821,1.078443206846714,0.7710224464535713,1.1764377355575562
harmful,0,target,malformed_trigger,aligned,cross_15122,0.013706012566936565,-0.0007196329530622857,0.029690942108309436,1.078443206846714,0.7710224464535713,1.1764377355575562
harmful,0,other_safety,malformed_trigger,aligned,cross_15130,0.03310234720451924,0.01669879098123566,0.05142334349602607,1.0916404500603676,0.8366517722606659,1.1939969509840012
harmful,0,target,malformed_trigger,aligned,cross_15130,-0.05394078496743266,-0.07399278717390673,-0.034807016554185076,1.0916404500603676,0.8366517722606659,1.1939969509840012
harmful,0,other_safety,malformed_trigger,aligned,day14_seed_211_heads,0.043387090210628795,0.021276325941418286,0.06933608003931577,1.1075887605547905,0.8291556425392628,1.1972585693001747
harmful,0,target,malformed_trigger,aligned,day14_seed_211_heads,-0.00012662401309529274,-0.010844530907940199,0.012910906269854479,1.1075887605547905,0.8291556425392628,1.1972585693001747
harmful,0,other_safety,malformed_trigger,aligned,day14_seed_223_heads,-0.0026755560171221205,-0.014022485635178501,0.010020725213356329,1.0805292576551437,0.694154791533947,1.1855499744415283
harmful,0,target,malformed_trigger,aligned,day14_seed_223_heads,0.009737165260044329,-0.0040456186681540164,0.024965984593328612,1.0805292576551437,0.694154791533947,1.1855499744415283
harmful,0,other_safety,malformed_trigger,aligned,within_15004,-0.007288647328357654,-0.04528695285663445,0.03089585780489334,1.0291847921907902,0.6061855144798756,1.1046956479549408
harmful,0,target,malformed_trigger,aligned,within_15004,-0.14842344119250497,-0.19004437282625777,-0.10629788282718385,1.0291847921907902,0.6061855144798756,1.1046956479549408
harmful,0,other_safety,malformed_trigger,aligned,within_15015,-0.02862689203828181,-0.06127061462413443,0.003735062250255846,1.0370315536856651,0.6146138794720173,1.1123533472418785
harmful,0,target,malformed_trigger,aligned,within_15015,-0.11423363145477977,-0.15222190877761446,-0.07704184361071184,1.0370315536856651,0.6146138794720173,1.1123533472418785
harmful,0,other_safety,malformed_trigger,reverse_valid_response_tokens,cross_15122,0.004254676656478015,-0.008595769340995957,0.018354162895824425,1.078443206846714,0.7710224464535713,1.1764377355575562
harmful,0,target,malformed_trigger,reverse_valid_response_tokens,cross_15122,0.014202580587445501,0.000429009592576542,0.029205880614024262,1.078443206846714,0.7710224464535713,1.1764377355575562
harmful,0,other_safety,malformed_trigger,reverse_valid_response_tokens,cross_15130,0.037473983364639044,0.017463502685477368,0.05990098250890164,1.0916404500603676,0.8366517722606659,1.1939969509840012
harmful,0,target,malformed_trigger,reverse_valid_response_tokens,cross_15130,-0.05287161553060937,-0.07436507415134534,-0.03260901383728232,1.0916404500603676,0.8366517722606659,1.1939969509840012
harmful,0,other_safety,malformed_trigger,reverse_valid_response_tokens,day14_seed_211_heads,0.04709255960661713,0.022013683227484586,0.07552245648464745,1.1075887605547905,0.8291556425392628,1.1972585693001747
harmful,0,target,malformed_trigger,reverse_valid_response_tokens,day14_seed_211_heads,0.0007127898929383467,-0.0077028758586187174,0.011263708630137387,1.1075887605547905,0.8291556425392628,1.1972585693001747
harmful,0,other_safety,malformed_trigger,reverse_valid_response_tokens,day14_seed_223_heads,-0.001955557640710895,-0.015976577901300686,0.012513270823380551,1.0805292576551437,0.694154791533947,1.1855499744415283
harmful,0,target,malformed_trigger,reverse_valid_response_tokens,day14_seed_223_heads,0.0037900923390959546,-0.006840538655735167,0.014949601118422995,1.0805292576551437,0.694154791533947,1.1855499744415283
harmful,0,other_safety,malformed_trigger,reverse_valid_response_tokens,within_15004,-0.01604889384933757,-0.057208237914218675,0.024752522993336343,1.0291847921907902,0.6061855144798756,1.1046956479549408
harmful,0,target,malformed_trigger,reverse_valid_response_tokens,within_15004,-0.14543063692852268,-0.1912714503860285,-0.09999347872158233,1.0291847921907902,0.6061855144798756,1.1046956479549408
harmful,0,other_safety,malformed_trigger,reverse_valid_response_tokens,within_15015,-0.04153482456081839,-0.07733064982515779,-0.007523303372499513,1.0370315536856651,0.6146138794720173,1.1123533472418785
harmful,0,target,malformed_trigger,reverse_valid_response_tokens,within_15015,-0.10923111079580379,-0.1490424157378865,-0.07045415322091626,1.0370315536856651,0.6146138794720173,1.1123533472418785
harmful,0,other_safety,monitoring_only,aligned,cross_15122,0.012076673643081048,0.004969073904360093,0.020903218144221414,1.0542759113013744,0.38227125629782677,1.053757794201374
harmful,0,target,monitoring_only,aligned,cross_15122,0.005600111622891294,-0.001000517417511443,0.012678751910975719,1.0542759113013744,0.38227125629782677,1.053757794201374
harmful,0,other_safety,monitoring_only,aligned,cross_15130,0.012217883350533632,0.004893674923720779,0.020855484612262512,1.0617235824465752,0.4305342994630337,1.0608400329947472
harmful,0,target,monitoring_only,aligned,cross_15130,-0.01368048061140769,-0.019742974985278102,-0.008230549848219682,1.0617235824465752,0.4305342994630337,1.0608400329947472
harmful,0,other_safety,monitoring_only,aligned,day14_seed_211_heads,0.009274882128240788,3.08498932303606e-05,0.019529894319826956,1.0788155496120453,0.4398396797478199,1.055235169827938
harmful,0,target,monitoring_only,aligned,day14_seed_211_heads,-0.002612628754293179,-0.008355789192688527,0.0030451646224032474,1.0788155496120453,0.4398396797478199,1.055235169827938
harmful,0,other_safety,monitoring_only,aligned,day14_seed_223_heads,-0.006445317907689349,-0.014428475730535534,0.0011078252866804144,1.0513384640216827,0.40629950910806656,1.0546596050262451
harmful,0,target,monitoring_only,aligned,day14_seed_223_heads,-0.0008002638543878728,-0.010500140508534426,0.008390536613099736,1.0513384640216827,0.40629950910806656,1.0546596050262451
harmful,0,other_safety,monitoring_only,aligned,within_15004,-0.005955382615143173,-0.019874996292953417,0.009145920133188176,1.0034539587795734,0.34380215406417847,1.0236111655831337
harmful,0,target,monitoring_only,aligned,within_15004,-0.03734339826105727,-0.05442940717979935,-0.023069716915913824,1.0034539587795734,0.34380215406417847,1.0236111655831337
harmful,0,other_safety,monitoring_only,aligned,within_15015,0.0011550792066030349,-0.00996519786812857,0.015449444024050163,1.0094303004443645,0.3481255155056715,1.0322996526956558
harmful,0,target,monitoring_only,aligned,within_15015,-0.022021424595941464,-0.03428363393189446,-0.010650694651841344,1.0094303004443645,0.3481255155056715,1.0322996526956558
harmful,0,other_safety,monitoring_only,reverse_valid_response_tokens,cross_15122,0.016247344733496077,0.008479645724739797,0.025516292052511456,1.0542759113013744,0.38227125629782677,1.053757794201374
harmful,0,target,monitoring_only,reverse_valid_response_tokens,cross_15122,0.007764855660111451,0.0009911388076670167,0.015311839838920677,1.0542759113013744,0.38227125629782677,1.053757794201374
harmful,0,other_safety,monitoring_only,reverse_valid_response_tokens,cross_15130,0.016627004454082342,0.006746821543589735,0.027829657185514414,1.0617235824465752,0.4305342994630337,1.0608400329947472
harmful,0,target,monitoring_only,reverse_valid_response_tokens,cross_15130,-0.013618000778840598,-0.02021816159055604,-0.007779834981331701,1.0617235824465752,0.4305342994630337,1.0608400329947472
harmful,0,other_safety,monitoring_only,reverse_valid_response_tokens,day14_seed_211_heads,0.008961270653671168,-0.0012225165601030521,0.020601633119239342,1.0788155496120453,0.4398396797478199,1.055235169827938
harmful,0,target,monitoring_only,reverse_valid_response_tokens,day14_seed_211_heads,-0.002829518624952722,-0.008398496232225848,0.002576148687307917,1.0788155496120453,0.4398396797478199,1.055235169827938
harmful,0,other_safety,monitoring_only,reverse_valid_response_tokens,day14_seed_223_heads,-0.007654758382937511,-0.01690746990751858,0.001282599242820927,1.0513384640216827,0.40629950910806656,1.0546596050262451
harmful,0,target,monitoring_only,reverse_valid_response_tokens,day14_seed_223_heads,-0.0035998629199702433,-0.013220573000423813,0.0050343691985021135,1.0513384640216827,0.40629950910806656,1.0546596050262451
harmful,0,other_safety,monitoring_only,reverse_valid_response_tokens,within_15004,-0.008358285122223105,-0.02232439852303912,0.005045413545502265,1.0034539587795734,0.34380215406417847,1.0236111655831337
harmful,0,target,monitoring_only,reverse_valid_response_tokens,within_15004,-0.03706638278359026,-0.0559146917758569,-0.020998747693757636,1.0034539587795734,0.34380215406417847,1.0236111655831337
harmful,0,other_safety,monitoring_only,reverse_valid_response_tokens,within_15015,-0.0006861682835624513,-0.011810354873819635,0.011160116915808467,1.0094303004443645,0.3481255155056715,1.0322996526956558
harmful,0,target,monitoring_only,reverse_valid_response_tokens,within_15015,-0.023375859529286107,-0.03651726764042776,-0.011272912655638904,1.0094303004443645,0.3481255155056715,1.0322996526956558
